id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
47310685,,15000.0,15000.0,15000.0, 36 months,5.93,455.86,A,A1,Senior mfg tech,6 years,MORTGAGE,80000.0,Source Verified,May-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=47310685,,debt_consolidation,Debt consolidation,951xx,CA,22.71,0.0,Aug-1998,700.0,704.0,0.0,32.0,,14.0,0.0,19975.0,51.2,18.0,w,0.0,0.0,16351.3497388045,16351.35,15000.0,1351.35,0.0,0.0,0.0,Oct-2017,3592.21,,Feb-2019,794.0,790.0,0.0,,1.0,Individual,,,,0.0,0.0,56473.0,,,,,,,,,,,,39000.0,,,,5.0,4034.0,1764.0,91.8,0.0,0.0,148.0,200.0,7.0,7.0,0.0,7.0,,7.0,32.0,1.0,5.0,6.0,5.0,6.0,5.0,9.0,13.0,6.0,14.0,0.0,0.0,0.0,1.0,77.8,100.0,0.0,0.0,102779.0,56473.0,21400.0,63779.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115058572,,5000.0,5000.0,5000.0, 36 months,15.05,173.45,C,C4,Officer,10+ years,RENT,70000.0,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115058572,,house,Home buying,480xx,MI,23.13,0.0,Jan-2006,700.0,704.0,0.0,32.0,34.0,7.0,2.0,4343.0,35.9,14.0,w,2640.65,2640.65,3291.37,3291.37,2359.35,932.02,0.0,0.0,0.0,Mar-2019,173.45,Apr-2019,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,46073.0,0.0,3.0,0.0,2.0,14.0,41730.0,77.0,1.0,3.0,2180.0,70.0,12100.0,1.0,0.0,2.0,5.0,6582.0,489.0,87.8,0.0,0.0,65.0,139.0,12.0,12.0,0.0,12.0,36.0,3.0,32.0,0.0,2.0,3.0,2.0,3.0,7.0,4.0,7.0,3.0,7.0,0.0,0.0,0.0,1.0,85.7,100.0,1.0,1.0,66264.0,46073.0,4000.0,54164.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
88142823,,1000.0,1000.0,1000.0, 36 months,10.99,32.74,B,B4,Retail,10+ years,RENT,35000.0,Not Verified,Aug-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=88142823,,medical,Medical expenses,939xx,CA,2.98,1.0,Aug-2003,660.0,664.0,0.0,22.0,,3.0,0.0,1366.0,20.1,13.0,w,159.05,159.05,1014.33,1014.33,840.95,173.38,0.0,0.0,0.0,Mar-2019,32.74,Apr-2019,Mar-2019,589.0,585.0,0.0,,1.0,Individual,,,,0.0,1073.0,1366.0,1.0,0.0,1.0,1.0,4.0,0.0,,0.0,0.0,637.0,20.0,6800.0,0.0,0.0,1.0,1.0,455.0,2963.0,17.7,0.0,0.0,43.0,156.0,28.0,4.0,0.0,101.0,22.0,11.0,22.0,0.0,1.0,2.0,1.0,6.0,2.0,3.0,11.0,2.0,3.0,0.0,0.0,0.0,1.0,92.3,0.0,0.0,0.0,6800.0,1366.0,3600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
109737243,,20000.0,20000.0,19725.0, 60 months,30.65,655.08,F,F4,Client Service Representative,10+ years,RENT,68548.0,Not Verified,May-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=109737243,,debt_consolidation,Debt consolidation,474xx,IN,34.3,0.0,Apr-1994,660.0,664.0,2.0,56.0,,22.0,0.0,24692.0,79.9,32.0,f,16056.24,15835.46,13722.62,13533.93,3943.76,9778.86,0.0,0.0,0.0,Feb-2019,655.08,Apr-2019,Mar-2019,679.0,675.0,0.0,56.0,1.0,Individual,,,,0.0,0.0,44844.0,1.0,3.0,1.0,2.0,6.0,20152.0,46.0,0.0,3.0,1941.0,60.0,30900.0,4.0,0.0,3.0,5.0,2038.0,3754.0,76.7,0.0,0.0,277.0,60.0,13.0,6.0,1.0,13.0,,0.0,,3.0,11.0,16.0,12.0,12.0,13.0,18.0,18.0,16.0,22.0,0.0,0.0,0.0,1.0,87.5,83.3,0.0,0.0,74889.0,44844.0,16100.0,43989.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
135976147,,8000.0,8000.0,8000.0, 36 months,8.08,250.99,A,A5,Tax Accountant,8 years,MORTGAGE,60000.0,Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=135976147,,credit_card,Credit card refinancing,017xx,MA,15.76,0.0,Dec-2007,730.0,734.0,0.0,,,5.0,0.0,4177.0,92.8,10.0,w,6177.35,6177.35,2251.73,2251.73,1822.65,429.08,0.0,0.0,0.0,Mar-2019,250.99,Apr-2019,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,399349.0,0.0,2.0,0.0,0.0,75.0,66720.0,139.0,0.0,0.0,4177.0,100.0,4500.0,0.0,0.0,0.0,0.0,79870.0,323.0,92.8,0.0,0.0,99.0,126.0,112.0,34.0,2.0,112.0,,,,0.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,416209.0,83903.0,4500.0,57500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
76292190,,12000.0,12000.0,12000.0, 60 months,21.97,331.23,E,E4,AV Technician,2 years,RENT,42120.0,Verified,Apr-2016,Late (31-120 days),n,https://lendingclub.com/browse/loanDetail.action?loan_id=76292190,,moving,Moving and relocation,891xx,NV,18.46,1.0,Feb-2004,665.0,669.0,1.0,16.0,,5.0,0.0,7866.0,78.7,10.0,w,7011.26,7011.26,10917.86,10917.86,4988.74,5912.56,16.56,0.0,0.0,Jan-2019,331.23,Apr-2019,Mar-2019,569.0,565.0,0.0,,1.0,Individual,,,,0.0,0.0,25793.0,1.0,2.0,0.0,2.0,20.0,17927.0,58.0,1.0,1.0,4929.0,63.0,10000.0,0.0,0.0,1.0,3.0,5159.0,134.0,98.3,0.0,0.0,146.0,28.0,4.0,4.0,0.0,25.0,,4.0,,0.0,2.0,2.0,2.0,2.0,7.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,90.0,100.0,0.0,0.0,40910.0,25793.0,8000.0,30910.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
131468817,,23000.0,23000.0,23000.0, 36 months,7.96,720.32,A,A5,president,9 years,MORTGAGE,80000.0,Not Verified,Apr-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=131468817,,debt_consolidation,Debt consolidation,290xx,SC,25.17,0.0,Apr-2008,730.0,734.0,0.0,,108.0,15.0,1.0,13023.0,30.5,22.0,w,16543.4,16543.4,7903.18,7903.18,6456.6,1446.58,0.0,0.0,0.0,Mar-2019,720.32,Apr-2019,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,240367.0,0.0,7.0,1.0,1.0,12.0,32444.0,44.0,0.0,1.0,8819.0,39.0,42700.0,1.0,0.0,1.0,2.0,16024.0,23977.0,35.2,0.0,0.0,102.0,120.0,21.0,12.0,1.0,21.0,,12.0,,0.0,3.0,3.0,4.0,5.0,12.0,7.0,9.0,3.0,15.0,0.0,0.0,0.0,1.0,100.0,25.0,1.0,0.0,354771.0,45467.0,37000.0,74435.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
137233364,,10000.0,10000.0,10000.0, 36 months,7.21,309.74,A,A3,Sales consultant ,1 year,OWN,185000.0,Not Verified,Jul-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137233364,,debt_consolidation,Debt consolidation,019xx,MA,8.51,0.0,Jun-1998,770.0,774.0,0.0,,,6.0,0.0,10762.0,46.4,19.0,w,7960.24,7960.24,2473.91,2473.91,2039.76,434.15,0.0,0.0,0.0,Mar-2019,309.74,Apr-2019,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,1025263.0,0.0,2.0,0.0,1.0,20.0,38394.0,76.0,0.0,0.0,10762.0,61.0,23200.0,1.0,0.0,0.0,2.0,170877.0,12438.0,46.4,0.0,0.0,241.0,180.0,117.0,12.0,4.0,117.0,,13.0,,0.0,1.0,1.0,3.0,5.0,10.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,1060395.0,49156.0,23200.0,59195.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
55432198,,12000.0,12000.0,12000.0, 36 months,12.29,400.24,C,C1,Fraud investigator,10+ years,RENT,50000.0,Source Verified,Jul-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55432198,,credit_card,Credit card refinancing,104xx,NY,8.74,0.0,Aug-1998,660.0,664.0,1.0,,,17.0,0.0,12697.0,82.4,24.0,w,0.0,0.0,10551.26,10551.26,7856.47,2133.14,0.0,561.65,101.09700000000001,Aug-2017,400.24,,Feb-2018,594.0,590.0,0.0,,1.0,Individual,,,,0.0,0.0,73657.0,,,,,,,,,,,,15400.0,,,,6.0,4333.0,514.0,95.4,0.0,0.0,203.0,60.0,6.0,6.0,0.0,14.0,,6.0,,0.0,4.0,7.0,5.0,5.0,13.0,11.0,11.0,7.0,17.0,0.0,0.0,0.0,3.0,100.0,80.0,0.0,0.0,54517.0,73657.0,11200.0,39117.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
130807031,,26450.0,26450.0,26450.0, 60 months,9.43,554.6,B,B1,Medical Lab Tech,3 years,MORTGAGE,64000.0,Not Verified,Apr-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=130807031,,debt_consolidation,Debt consolidation,483xx,MI,39.49,0.0,Aug-2004,725.0,729.0,0.0,,39.0,6.0,1.0,6094.0,23.2,49.0,w,22104.4,22104.4,6565.13,6565.13,4345.6,2219.53,0.0,0.0,0.0,Mar-2019,554.6,Apr-2019,Mar-2019,819.0,815.0,0.0,,1.0,Joint App,162000.0,32.53,Not Verified,0.0,0.0,160496.0,0.0,3.0,3.0,4.0,7.0,154402.0,67.0,0.0,1.0,4749.0,44.0,26300.0,0.0,0.0,3.0,5.0,26749.0,17051.0,21.8,0.0,0.0,164.0,164.0,19.0,7.0,0.0,19.0,,9.0,,0.0,1.0,2.0,2.0,4.0,41.0,3.0,8.0,2.0,6.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,1.0,190698.0,160496.0,21800.0,164398.0,35259.0,730.0,734.0,Oct-2004,1.0,1.0,18.0,47.4,15.0,6.0,0.0,0.0,74.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134476772,,30000.0,30000.0,30000.0, 60 months,7.46,600.57,A,A4,Parts Mgr,2 years,MORTGAGE,80000.0,Verified,Jun-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134476772,,home_improvement,Home improvement,805xx,CO,0.38,0.0,Sep-1997,790.0,794.0,0.0,,,3.0,0.0,168.0,0.6,22.0,w,26179.34,26179.34,5463.67,5463.67,3820.66,1643.01,0.0,0.0,0.0,Mar-2019,600.57,Apr-2019,Mar-2019,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,386699.0,1.0,0.0,1.0,1.0,9.0,0.0,,0.0,0.0,168.0,1.0,28700.0,1.0,7.0,3.0,2.0,128900.0,14032.0,1.2,0.0,0.0,141.0,248.0,110.0,5.0,5.0,248.0,,6.0,,0.0,1.0,1.0,1.0,5.0,6.0,2.0,11.0,1.0,3.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,417500.0,168.0,14200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
5135326,,35000.0,35000.0,35000.0, 36 months,15.31,1218.61,C,C2,Mill-End Carpet Shops,10+ years,RENT,105000.0,Verified,May-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5135326,  Borrower added on 05/11/13 > I am paying off my credit card debt working toward a three year plan to be debt free.<br>,credit_card,credit card refinance,279xx,NC,20.56,0.0,May-1989,695.0,699.0,0.0,25.0,,7.0,0.0,36053.0,59.8,26.0,w,0.0,0.0,42408.7399837019,42408.74,35000.0,7408.74,0.0,0.0,0.0,Mar-2015,16818.71,,Mar-2015,734.0,730.0,0.0,25.0,1.0,Individual,,,,0.0,0.0,36053.0,,,,,,,,,,,,60278.0,,,,0.0,5150.0,24225.0,59.8,0.0,0.0,111.0,292.0,52.0,52.0,4.0,52.0,,,,2.0,6.0,6.0,7.0,17.0,2.0,7.0,20.0,6.0,7.0,0.0,0.0,0.0,0.0,92.0,14.3,0.0,0.0,60278.0,36053.0,60278.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
135365062,,10000.0,10000.0,10000.0, 36 months,8.46,315.5,A,A5,Rcis,3 years,RENT,90000.0,Source Verified,Jul-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=135365062,,debt_consolidation,Debt consolidation,234xx,VA,19.96,3.0,Jun-2004,685.0,689.0,0.0,15.0,,11.0,0.0,22912.0,72.3,15.0,w,7991.55,7991.55,2514.6,2514.6,2008.45,506.15,0.0,0.0,0.0,Mar-2019,315.5,Apr-2019,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,182433.0,1.0,3.0,0.0,0.0,32.0,101278.0,60.0,1.0,1.0,10269.0,68.0,31700.0,0.0,0.0,0.0,1.0,16585.0,7288.0,75.9,0.0,0.0,150.0,162.0,3.0,3.0,1.0,3.0,20.0,,17.0,1.0,6.0,6.0,6.0,8.0,3.0,7.0,11.0,6.0,11.0,0.0,0.0,0.0,1.0,73.3,66.7,0.0,0.0,216063.0,124190.0,30200.0,100775.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
84494238,,40000.0,40000.0,40000.0, 36 months,8.99,1271.81,B,B1,Charge Nurse,2 years,RENT,170000.0,Verified,Jul-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=84494238,,credit_card,Credit card refinancing,951xx,CA,11.63,0.0,Dec-2006,690.0,694.0,0.0,,,11.0,0.0,40985.0,77.9,24.0,w,4993.1,4993.1,40657.96,40657.96,35006.9,5651.06,0.0,0.0,0.0,Mar-2019,1271.81,Apr-2019,Mar-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,51958.0,0.0,2.0,0.0,1.0,20.0,10973.0,44.0,0.0,0.0,13192.0,67.0,52600.0,2.0,0.0,2.0,1.0,4723.0,7352.0,84.7,0.0,0.0,115.0,115.0,25.0,20.0,1.0,25.0,,9.0,,0.0,7.0,8.0,7.0,9.0,9.0,9.0,14.0,8.0,11.0,0.0,0.0,0.0,0.0,100.0,85.7,0.0,0.0,77644.0,51958.0,48100.0,25044.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
105862733,,3000.0,3000.0,3000.0, 36 months,8.24,94.35,B,B1,physician,10+ years,MORTGAGE,35441.0,Source Verified,Apr-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=105862733,,credit_card,Credit card refinancing,347xx,FL,17.98,0.0,Mar-1979,730.0,734.0,1.0,,91.0,6.0,1.0,58481.0,30.6,13.0,w,0.0,0.0,3139.4405852302,3139.44,3000.0,139.44,0.0,0.0,0.0,Dec-2017,480.36,,Jul-2018,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,158669.0,2.0,1.0,1.0,1.0,3.0,5600.0,100.0,3.0,3.0,1144.0,56.0,69900.0,0.0,0.0,2.0,4.0,26445.0,6875.0,30.6,0.0,0.0,160.0,238.0,6.0,3.0,3.0,6.0,,6.0,,0.0,3.0,4.0,3.0,4.0,2.0,4.0,8.0,4.0,5.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,185500.0,64081.0,9900.0,5600.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
97357895,,5000.0,5000.0,5000.0, 36 months,11.49,164.86,B,B5,Business Analyst,10+ years,MORTGAGE,60000.0,Verified,Feb-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=97357895,,debt_consolidation,Debt consolidation,461xx,IN,27.38,0.0,Nov-2001,720.0,724.0,0.0,,,22.0,0.0,29609.0,65.1,33.0,f,0.0,0.0,5354.2731000410995,5354.27,5000.0,354.27,0.0,0.0,0.0,Oct-2017,4203.44,,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,153881.0,0.0,3.0,0.0,0.0,30.0,38499.0,71.0,0.0,3.0,5002.0,68.0,45500.0,1.0,2.0,2.0,3.0,8099.0,3607.0,83.2,0.0,0.0,104.0,183.0,20.0,20.0,2.0,20.0,,10.0,,0.0,6.0,11.0,8.0,10.0,9.0,18.0,22.0,11.0,22.0,0.0,0.0,0.0,0.0,100.0,85.7,0.0,0.0,195524.0,68108.0,21500.0,54178.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67367725,,3000.0,3000.0,3000.0, 36 months,14.85,103.78,C,C5,Bus driver,10+ years,RENT,70000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67367725,,other,Other,606xx,IL,8.81,0.0,Jun-2007,700.0,704.0,1.0,,,6.0,0.0,1812.0,14.9,8.0,w,0.0,0.0,3450.8423761990002,3450.84,3000.0,450.84,0.0,0.0,0.0,Dec-2017,51.16,,Jan-2018,669.0,665.0,0.0,,1.0,Individual,,,,0.0,216.0,12796.0,1.0,1.0,0.0,0.0,47.0,10869.0,40.0,1.0,3.0,1449.0,32.0,12200.0,0.0,0.0,1.0,3.0,2133.0,5151.0,22.0,0.0,0.0,74.0,53.0,3.0,3.0,0.0,3.0,,3.0,,0.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,39593.0,12796.0,6600.0,27072.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
44515911,,12800.0,12800.0,12800.0, 36 months,6.68,393.36,A,A3,Registered Nurse,10+ years,RENT,80000.0,Source Verified,Apr-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=44515911,,debt_consolidation,Debt consolidation,277xx,NC,27.7,0.0,Mar-1999,685.0,689.0,0.0,54.0,,18.0,0.0,40317.0,65.7,34.0,w,0.0,0.0,14159.351359955801,14159.35,12800.0,1359.35,0.0,0.0,0.0,Apr-2018,394.67,,Mar-2019,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,160897.0,,,,,,,,,,,,61400.0,,,,4.0,8939.0,17577.0,59.4,0.0,0.0,192.0,142.0,12.0,9.0,2.0,12.0,54.0,,54.0,0.0,6.0,9.0,8.0,11.0,12.0,12.0,20.0,9.0,18.0,0.0,0.0,0.0,2.0,94.1,25.0,0.0,0.0,215531.0,69314.0,43300.0,53590.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
15269531,,30250.0,30250.0,30250.0, 36 months,16.59,1072.34,D,D1,Director of Nurses,10+ years,MORTGAGE,95000.0,Verified,Apr-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=15269531,,debt_consolidation,Debt consolidation,324xx,FL,14.12,0.0,Jun-1994,665.0,669.0,0.0,56.0,59.0,7.0,1.0,3941.0,73.0,35.0,w,0.0,0.0,38625.6175223651,38625.62,30250.0,8375.62,0.0,0.0,0.0,May-2017,1072.01,,Mar-2019,699.0,695.0,0.0,57.0,1.0,Individual,,,,0.0,0.0,73767.0,,,,,,,,,,,,5400.0,,,,3.0,10538.0,212.0,93.2,0.0,0.0,134.0,162.0,8.0,6.0,4.0,146.0,56.0,8.0,56.0,3.0,1.0,2.0,1.0,5.0,19.0,2.0,11.0,2.0,7.0,0.0,0.0,0.0,3.0,85.7,100.0,0.0,0.0,87186.0,37657.0,3100.0,40083.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
18945521,,30000.0,30000.0,30000.0, 36 months,7.69,935.81,A,A4,Veterinarian,10+ years,MORTGAGE,120000.0,Source Verified,Jun-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=18945521,,debt_consolidation,Debt consolidation,750xx,TX,15.9,0.0,Nov-1994,740.0,744.0,0.0,65.0,,9.0,0.0,17663.0,43.6,24.0,w,0.0,0.0,33649.489581892994,33649.49,30000.0,3649.49,0.0,0.0,0.0,Feb-2017,4639.38,,Mar-2017,844.0,840.0,0.0,,1.0,Individual,,,,0.0,0.0,382020.0,,,,,,,,,,,,40500.0,,,,1.0,42447.0,22837.0,43.6,0.0,0.0,150.0,235.0,55.0,15.0,4.0,55.0,65.0,17.0,65.0,0.0,4.0,4.0,6.0,10.0,7.0,6.0,13.0,4.0,9.0,0.0,0.0,0.0,0.0,95.8,33.3,0.0,0.0,438421.0,48159.0,40500.0,58521.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
95372843,,6025.0,6025.0,6025.0, 36 months,10.49,195.8,B,B2,,,MORTGAGE,56000.0,Not Verified,Dec-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=95372843,,credit_card,Credit card refinancing,010xx,MA,28.06,1.0,Nov-1983,760.0,764.0,0.0,18.0,,19.0,0.0,19370.0,21.8,31.0,w,1687.54,1687.54,5277.82,5277.82,4337.46,940.36,0.0,0.0,0.0,Mar-2019,195.8,Apr-2019,Mar-2019,784.0,780.0,0.0,,1.0,Individual,,,,0.0,0.0,106515.0,0.0,2.0,0.0,1.0,13.0,22371.0,59.0,0.0,4.0,3678.0,33.0,89000.0,1.0,1.0,0.0,5.0,6657.0,38136.0,28.7,0.0,0.0,29.0,397.0,17.0,13.0,2.0,18.0,18.0,13.0,18.0,0.0,8.0,10.0,8.0,12.0,2.0,16.0,27.0,10.0,19.0,0.0,0.0,0.0,0.0,96.8,0.0,0.0,0.0,232012.0,41741.0,53500.0,38012.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
78330024,,15000.0,15000.0,15000.0, 60 months,12.99,341.22,C,C2,Chef,7 years,MORTGAGE,90000.0,Verified,May-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=78330024,,debt_consolidation,Debt consolidation,328xx,FL,15.04,0.0,Jan-2006,680.0,684.0,2.0,63.0,,9.0,0.0,24493.0,70.0,28.0,w,7696.53,7696.53,11590.66,11590.66,7303.47,4287.19,0.0,0.0,0.0,Mar-2019,341.22,Apr-2019,Mar-2019,694.0,690.0,0.0,63.0,1.0,Individual,,,,0.0,0.0,51475.0,2.0,1.0,0.0,0.0,25.0,26982.0,,2.0,2.0,8435.0,70.0,35000.0,0.0,2.0,4.0,2.0,5719.0,6263.0,79.1,0.0,0.0,123.0,101.0,4.0,4.0,0.0,4.0,63.0,2.0,63.0,2.0,6.0,7.0,7.0,12.0,14.0,8.0,14.0,7.0,9.0,0.0,0.0,0.0,2.0,92.9,42.9,0.0,0.0,77890.0,51475.0,30000.0,42890.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115694082,,11500.0,11500.0,11500.0, 36 months,7.97,360.21,A,A5,Waiter,3 years,OWN,45000.0,Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115694082,,debt_consolidation,Debt consolidation,347xx,FL,11.76,0.0,Aug-2007,770.0,774.0,0.0,,,7.0,0.0,4008.0,10.1,13.0,w,5772.4,5772.4,6838.9,6838.9,5727.6,1111.3,0.0,0.0,0.0,Mar-2019,360.21,Apr-2019,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,15968.0,1.0,1.0,0.0,0.0,35.0,11960.0,59.0,1.0,5.0,2349.0,27.0,39700.0,0.0,0.0,0.0,5.0,2281.0,31841.0,10.3,0.0,0.0,35.0,120.0,6.0,6.0,0.0,6.0,,14.0,,0.0,2.0,3.0,5.0,5.0,1.0,6.0,12.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,60041.0,15968.0,35500.0,20341.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
